역번호,역사명,노선번호,노선명,영문역사명,한자역사명,환승역구분,환승노선번호,환승노선명,역위도,역경도,운영기관명,역사도로명주소,역사전화번호,데이터기준일자,제공기관코드,제공기관명
2560,거여,S1105,서울 도시철도 5호선,Geoyeo,巨余,일반역,,,37.49316744,127.1436672,서울교통공사,서울특별시 송파구 오금로 지하499(거여동),02-6311-5591,2021-04-09,B553766,서울교통공사
2561,마천,S1105,서울 도시철도 5호선,Macheon,馬川,일반역,,,37.49495884,127.152476,서울교통공사,서울특별시 송파구 마천로57길 지하7(마천동),02-6311-5601,2021-04-09,B553766,서울교통공사
2611,응암,S1106,서울 도시철도 6호선,Eungam,鷹岩,일반역,,,37.59853005,126.9155088,서울교통공사,서울특별시 은평구 증산로 지하477 (역촌동),02-6311-6101,2021-04-09,B553766,서울교통공사
2612,역촌,S1106,서울 도시철도 6호선,Yeokchon,驛村,일반역,,,37.60625985,126.9227732,서울교통공사,서울특별시 은평구 서오릉로 지하63 (녹번동),02-6311-6111,2021-04-09,B553766,서울교통공사
2613,불광,S1106,서울 도시철도 6호선,Bulgwang,佛光,환승역,S1103,서울 도시철도 3호선,37.61033354,126.9298281,서울교통공사,서울특별시 은평구 통일로 지하 723-1 (대조동),02-6311-6121,2021-04-09,B553766,서울교통공사
2614,독바위,S1106,서울 도시철도 6호선,Dokbawi,瓮岩,일반역,,,37.61844071,126.9329961,서울교통공사,서울특별시 은평구 불광로 지하129-1 (불광동),02-6311-6131,2021-04-09,B553766,서울교통공사
2615,연신내,S1106,서울 도시철도 6호선,Yeonsinnae,延臣川,환승역,S1103,서울 도시철도 3호선,37.61881292,126.9206158,서울교통공사,서울특별시 은평구 통일로 지하 849 (갈현동),02-6311-6141,2021-04-09,B553766,서울교통공사
2616,구산,S1106,서울 도시철도 6호선,Gusan,龜山,일반역,,,37.61125852,126.9171923,서울교통공사,서울특별시 은평구 연서로 지하137-1(구산동),02-6311-6151,2021-04-09,B553766,서울교통공사
2617,새절,S1106,서울 도시철도 6호선,Saejeol,Saejeol,일반역,,,37.59099413,126.9136601,서울교통공사,서울특별시 은평구 증산로 지하400 (신사동,02-6311-6161,2021-04-09,B553766,서울교통공사
2618,증산,S1106,서울 도시철도 6호선,Jeungsan,繒山,일반역,,,37.58375597,126.9094115,서울교통공사,서울특별시 은평구 증산로 지하306(증산동),02-6311-6171,2021-04-09,B553766,서울교통공사
2619,디지털미디어시티,S1106,서울 도시철도 6호선,Digital Media City,數碼媒體城,환승역,I4107+I2801,경의중앙선+공항선,37.57663026,126.8996845,서울교통공사,서울특별시 은평구 수색로 지하175 (증산동),02-6311-6181,2021-04-09,B553766,서울교통공사
2620,월드컵경기장,S1106,서울 도시철도 6호선,World Cup Stadium,世界杯競技場,일반역,,,37.56938269,126.8990612,서울교통공사,서울특별시 마포구 월드컵로 지하240 (성산동),02-6311-6191,2021-04-09,B553766,서울교통공사
2621,마포구청,S1106,서울 도시철도 6호선,Mapo-gu Office,麻浦區廳,일반역,,,37.56350657,126.9031935,서울교통공사,서울특별시 마포구 월드컵로 지하190 (성산동),02-6311-6201,2021-04-09,B553766,서울교통공사
2622,망원,S1106,서울 도시철도 6호선,Mangwon,望遠,일반역,,,37.55594386,126.9098166,서울교통공사,서울특별시 마포구 월드컵로 지하77 (망원동),02-6311-6211,2021-04-09,B553766,서울교통공사
2623,합정,S1106,서울 도시철도 6호선,Hapjeong,合井,환승역,S1102,서울 도시철도 2호선,37.54979888,126.9141239,서울교통공사,서울특별시 마포구 양화로 지하 45,02-6311-6221,2021-04-09,B553766,서울교통공사
2624,상수,S1106,서울 도시철도 6호선,Sangsu,上水,일반역,,,37.54776978,126.9225838,서울교통공사,서울특별시 마포구 독막로 지하85 (상수동),02-6311-6231,2021-04-09,B553766,서울교통공사
2625,광흥창,S1106,서울 도시철도 6호선,Gwangheungchang,廣興倉,일반역,,,37.54746977,126.9318177,서울교통공사,서울특별시 마포구 독막로 지하 165,02-6311-6241,2021-04-09,B553766,서울교통공사
2626,대흥,S1106,서울 도시철도 6호선,Daeheung,大興,일반역,,,37.54766489,126.9422206,서울교통공사,서울특별시 마포구 대흥로 지하 85,02-6311-6251,2021-04-09,B553766,서울교통공사
2627,공덕,S1106,서울 도시철도 6호선,Gongdeok,孔德,환승역,S1105+I4107+I2801,서울 도시철도 5호선+경의중앙선+공항선,37.54354807,126.9518977,서울교통공사,서울특별시 마포구 백범로 지하 200(공덕동),02-6311-5291,2021-04-09,B553766,서울교통공사
2628,효창공원앞,S1106,서울 도시철도 6호선,Hyochang park,孝昌公園,환승역,I4107,경의중앙선,37.539542,126.961371,서울교통공사,서울특별시 용산구 백범로 지하287 (효창동),02-6311-6271,2021-04-09,B553766,서울교통공사
2629,삼각지,S1106,서울 도시철도 6호선,Samgakji,三角地,환승역,S1104,서울 도시철도 4호선,37.53471155,126.9733777,서울교통공사,서울특별시 용산구 한강대로 지하 180 (한강로1가),02-6311-6281,2021-04-09,B553766,서울교통공사
2630,녹사평,S1106,서울 도시철도 6호선,Noksapyeong,綠莎坪,일반역,,,37.53464201,126.9867518,서울교통공사,서울특별시 용산구 녹사평대로 지하195 (용산동4가),02-6311-6291,2021-04-09,B553766,서울교통공사
2631,이태원,S1106,서울 도시철도 6호선,Itaewon,梨泰院,일반역,,,37.53449861,126.994038,서울교통공사,서울특별시 용산구 이태원로 지하177(이태원동),02-6311-6301,2021-04-09,B553766,서울교통공사
2632,한강진,S1106,서울 도시철도 6호선,Hangangjin,漢江鎭,일반역,,,37.53974445,127.0014826,서울교통공사,서울특별시 용산구 이태원로 지하287 (한남동),02-6311-6311,2021-04-09,B553766,서울교통공사
2633,버티고개,S1106,서울 도시철도 6호선,Beotigogae,波堤通,일반역,,,37.54806951,127.0066086,서울교통공사,서울특별시 중구 다산로 지하38 (신당동),02-6311-6321,2021-04-09,B553766,서울교통공사
2634,약수,S1106,서울 도시철도 6호선,Yaksu,藥水,환승역,S1103,서울 도시철도 3호선,37.5542519,127.0104682,서울교통공사,서울특별시 중구 다산로 지하 155 (신당동),02-6311-6331,2021-04-09,B553766,서울교통공사
2635,청구,S1106,서울 도시철도 6호선,Cheonggu,靑丘,환승역,S1105,서울 도시철도 5호선,37.56021257,127.0135698,서울교통공사,서울특별시 중구 청구로 지하77(신당동),02-6311-5371,2021-04-09,B553766,서울교통공사
2636,신당,S1106,서울 도시철도 6호선,Sindang,新堂,환승역,S1102,서울 도시철도 2호선,37.56582912,127.0181023,서울교통공사,서울특별시 중구 퇴계로 지하 431-1 (신당동),02-6311-6351,2021-04-09,B553766,서울교통공사
2637,동묘앞,S1106,서울 도시철도 6호선,Dongmyo,東廟,환승역,S1101,서울 도시철도 1호선,37.57226031,127.0158732,서울교통공사,서울특별시 종로구 종로 359 (숭인동),02-6311-6361,2021-04-09,B553766,서울교통공사
2638,창신,S1106,서울 도시철도 6호선,Changsin,昌信,일반역,,,37.57934562,127.0151078,서울교통공사,서울특별시 종로구 지봉로 지하112 (창신동),02-6311-6371,2021-04-09,B553766,서울교통공사
2639,보문,S1106,서울 도시철도 6호선,Bomun,普門,환승역,,우이신설,37.58543035,127.0192192,서울교통공사,서울특별시 성북구 보문로 지하116 (보문동1가),02-6311-6381,2021-04-09,B553766,서울교통공사
2640,안암,S1106,서울 도시철도 6호선,Anam,安岩,일반역,,,37.58623045,127.0292203,서울교통공사,서울특별시 성북구 고려대로 지하89 (안암동5가),02-6311-6391,2021-04-09,B553766,서울교통공사
2641,고려대,S1106,서울 도시철도 6호선,Korea Univ.,高麗大,일반역,,,37.59033908,127.0358642,서울교통공사,서울특별시 성북구 종암로 지하1 (종암동),02-6311-6401,2021-04-09,B553766,서울교통공사
2642,월곡,S1106,서울 도시철도 6호선,Wolgok,月谷,일반역,,,37.6020753,127.0414221,서울교통공사,서울특별시 성북구 월곡로 지하107 (하월곡동),02-6311-6411,2021-04-09,B553766,서울교통공사
2643,상월곡,S1106,서울 도시철도 6호선,Sangwolgok,上月谷,일반역,,,37.60632242,127.0485887,서울교통공사,서울특별시 성북구 화랑로 지하157 (상월곡동),02-6311-6421,2021-04-09,B553766,서울교통공사
2644,돌곶이,S1106,서울 도시철도 6호선,Dolgoji,多爾谷齊,일반역,,,37.61052771,127.0564482,서울교통공사,서울특별시 성북구 화랑로 지하243 (석관동),02-6311-6431,2021-04-09,B553766,서울교통공사
2645,석계,S1106,서울 도시철도 6호선,Seokgye,石溪,환승역,S1101,서울 도시철도 1호선,37.61498323,127.0655612,서울교통공사,서울특별시 노원구 화랑로 지하347-1 (월계동),02-6311-6441,2021-04-09,B553766,서울교통공사
2646,태릉입구,S1106,서울 도시철도 6호선,Taereung,泰陵,환승역,S1107,서울 도시철도 7호선,37.61796533,127.0748937,서울교통공사,서울특별시 노원구 동일로 지하992-1 (공릉동),02-6311-7171,2021-04-09,B553766,서울교통공사
2647,화랑대,S1106,서울 도시철도 6호선,Hwarangdae,花郞臺,일반역,,,37.62013061,127.0844264,서울교통공사,서울특별시 노원구 화랑로 지하510,02-6311-6461,2021-04-09,B553766,서울교통공사
2648,봉화산,S1106,서울 도시철도 6호선,Bonghwasan,烽火山,일반역,,,37.61747193,127.0910857,서울교통공사,서울특별시 중랑구 신내로 지하232 (신내동),02-6311-6471,2021-04-09,B553766,서울교통공사
2649,신내,S1106,서울 도시철도 6호선,Sinnae,新內,환승역,I4109,경춘선,37.61264135,127.103395,서울교통공사,서울특별시 중랑구 용마산로136길 33,02-6311-6481,2021-04-09,B553766,서울교통공사
2711,장암,S1107,서울 도시철도 7호선,Jangam,長岩,일반역,,,37.69984712,127.0527785,서울교통공사,경기도 의정부시 동일로 121 (장암동),02-6311-7091,2021-04-09,B553766,서울교통공사
2712,도봉산,S1107,서울 도시철도 7호선,Dobongsan,道峰山,환승역,S1101,서울 도시철도 1호선,37.68923188,127.0461005,서울교통공사,서울특별시 도봉구 도봉로 964-40 (도봉동),02-6311-7101,2021-04-09,B553766,서울교통공사
2713,수락산,S1107,서울 도시철도 7호선,Suraksan,水落山,일반역,,,37.67791554,127.0552343,서울교통공사,서울특별시 노원구 동일로 지하1662 (상계동),02-6311-7111,2021-04-09,B553766,서울교통공사
2714,마들,S1107,서울 도시철도 7호선,Madeul,馬得,일반역,,,37.66516233,127.0573337,서울교통공사,서울특별시 노원구 동일로 지하1530-1 (상계동),02-6311-7121,2021-04-09,B553766,서울교통공사
2715,노원,S1107,서울 도시철도 7호선,Nowon,蘆原,환승역,S1104,서울 도시철도 4호선,37.65496036,127.0620053,서울교통공사,서울특별시 노원구 상계로 69-1 (상계동),02-6311-7131,2021-04-09,B553766,서울교통공사
2716,중계,S1107,서울 도시철도 7호선,Junggye,中溪,일반역,,,37.64521691,127.0640831,서울교통공사,서울특별시 노원구 동일로 지하1308-1 (중계동),02-6311-7141,2021-04-09,B553766,서울교통공사
2717,하계,S1107,서울 도시철도 7호선,Hagye,下溪,일반역,,,37.63642687,127.0678149,서울교통공사,서울특별시 노원구 동일로 지하1196(하계동),02-6311-7151,2021-04-09,B553766,서울교통공사
2718,공릉,S1107,서울 도시철도 7호선,Gongneung,孔陵,일반역,,,37.62551321,127.0728236,서울교통공사,서울특별시 노원구 동일로 지하1074,02-6311-7161,2021-04-09,B553766,서울교통공사
2719,태릉입구,S1107,서울 도시철도 7호선,Taereung,泰陵,환승역,S1106,서울 도시철도 6호선,37.61816533,127.0746937,서울교통공사,서울특별시 노원구 동일로 지하992-1 (공릉동),02-6311-7171,2021-04-09,B553766,서울교통공사
2720,먹골,S1107,서울 도시철도 7호선,Meokgol,墨谷,일반역,,,37.61073429,127.0775891,서울교통공사,서울특별시 중랑구 동일로 지하901 (묵동),02-6311-7181,2021-04-09,B553766,서울교통공사
2721,중화,S1107,서울 도시철도 7호선,Junghwa,中和,일반역,,,37.60251645,127.079253,서울교통공사,서울특별시 중랑구 동일로 지하797 (중화동),02-6311-7191,2021-04-09,B553766,서울교통공사
2722,상봉,S1107,서울 도시철도 7호선,Sangbong,上鳳,환승역,I4107+I4109,경의중앙선+경춘선,37.59608092,127.0853862,서울교통공사,서울특별시 중랑구 망우로 지하 297,02-6311-7201,2021-04-09,B553766,서울교통공사
2723,면목,S1107,서울 도시철도 7호선,Myeonmok,面牧,일반역,,,37.58852412,127.0874251,서울교통공사,"서울특별시 중랑구 면목로 지하407(면목동,면목역)",02-6311-7211,2021-04-09,B553766,서울교통공사
2724,사가정,S1107,서울 도시철도 7호선,Sagajeong,四佳亭,일반역,,,37.58101455,127.0884688,서울교통공사,서울특별시 중랑구 사가정로 지하393 (면목동),02-6311-7221,2021-04-09,B553766,서울교통공사
2725,용마산,S1107,서울 도시철도 7호선,Yongmasan,龍馬山,일반역,,,37.5736549,127.0865586,서울교통공사,서울특별시 중랑구 용마산로 지하227(면목동),02-6311-7231,2021-04-09,B553766,서울교통공사
2726,중곡,S1107,서울 도시철도 7호선,Junggok,中谷,일반역,,,37.56568111,127.0841504,서울교통공사,서울특별시 광진구 능동로 지하417 (중곡동),02-6311-7241,2021-04-09,B553766,서울교통공사
2727,군자,S1107,서울 도시철도 7호선,Gunja,君子,환승역,S1105,서울 도시철도 5호선,37.55713392,127.079433,서울교통공사,서울특별시 광진구 천호대로 지하550,02-6311-5441,2021-04-09,B553766,서울교통공사
2728,어린이대공원,S1107,서울 도시철도 7호선,Children`s  Grand Park,兒童大公園,일반역,,,37.54780394,127.0745637,서울교통공사,서울특별시 광진구 능동로 지하210(화양동),02-6311-7261,2021-04-09,B553766,서울교통공사
2729,건대입구,S1107,서울 도시철도 7호선,Konkuk Univ.,建大入口,환승역,S1102,서울 도시철도 2호선,37.54060889,127.0698628,서울교통공사,서울특별시 광진구 능동로110(화양동6-3),02-6311-7271,2021-04-09,B553766,서울교통공사
2730,뚝섬유원지,S1107,서울 도시철도 7호선,Ttukseom Park,,일반역,,,37.53125616,127.0666673,서울교통공사,서울특별시 광진구 능동로 10 (자양동),02-6311-7281,2021-04-09,B553766,서울교통공사
2731,청담,S1107,서울 도시철도 7호선,Cheongdam,淸潭,일반역,,,37.5195959,127.0537514,서울교통공사,서울특별시 강남구 학동로 지하508 (청담동),02-6311-7291,2021-04-09,B553766,서울교통공사
2732,강남구청,S1107,서울 도시철도 7호선,Gangnam-gu Office,江南區廳,환승역,I4105,분당선,37.51714842,127.0411628,서울교통공사,서울특별시 강남구 학동로 지하346 (삼성동),02-6311-7301,2021-04-09,B553766,서울교통공사
2733,학동,S1107,서울 도시철도 7호선,Hak-dong,鶴洞,일반역,,,37.51428621,127.0317362,서울교통공사,서울특별시 강남구 학동로 지하180(논현동),02-6311-7311,2021-04-09,B553766,서울교통공사
2734,논현,S1107,서울 도시철도 7호선,Nonhyeon,論峴,일반역,,,37.51118691,127.0212831,서울교통공사,서울특별시 강남구 학동로 지하102(논현동),02-6311-7321,2021-04-09,B553766,서울교통공사
2735,반포,S1107,서울 도시철도 7호선,Banpo,盤浦,일반역,,,37.50820769,127.011532,서울교통공사,서울특별시 서초구 신반포로 지하241(잠원동),02-6311-7331,2021-04-09,B553766,서울교통공사
2736,고속터미널,S1107,서울 도시철도 7호선,Express Bus Terminal,高速巴士客運,환승역,S1103+S1109,서울 도시철도 3호선+서울 도시철도 9호선,37.50436623,127.0045403,서울교통공사,서울특별시 서초구 신반포로 지하 188 (반포동),02-6311-7341,2021-04-09,B553766,서울교통공사
