"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3230000","3230000-102-2014-00004","20141027","","01","영업/정상","01","영업","","","","","","86.64","138805","서울특별시 송파구 가락동 99-2번지 ","서울특별시 송파구 송파대로28길 6 3층 (가락동)","05719","보물성","20190417094650","U","2019-04-19 02:40:00.0","룸살롱","210456.932121326    ","443484.595603431    ","룸살롱","","","유흥업소밀집지역","","상수도전용","","","","","","","","","N","86.64","","",""
"3230000","3230000-102-2014-00001","20140321","","01","영업/정상","01","영업","","","","","","79.47","138827","서울특별시 송파구 방이동 34-4번지 ","서울특별시 송파구 올림픽로32길 4 지하동 1층 (방이동)","05542","?","20171204160015","I","2018-08-31 23:59:59.0","룸살롱","209542.74681331     ","445930.621574388    ","룸살롱","","","","","","","","","","","","","","N","79.47","","",""
"3230000","3230000-102-2013-00002","20131004","","01","영업/정상","01","영업","","","","","","38.20","138803","서울특별시 송파구 가락동 79-4번지 세화빌딩 지하1층 111호112호113호 ","서울특별시 송파구 송파대로28길 20 지하1층 111112113호 (가락동 세화빌딩)","05718","섹시","20200306100242","U","2020-03-08 02:40:00.0","기타","210562.900849903    ","443555.864703206    ","기타","","","기타","","","","","","","","","","","N","38.2","","",""
"3230000","3230000-102-1999-00584","19990420","","01","영업/정상","01","영업","","","","","02 4149165","131.11","138827","서울특별시 송파구 방이동 38-13번지 (지상2층) ","서울특별시 송파구 오금로11길 27 (방이동(지상2층))","05543","일기장","20200424171626","U","2020-04-26 02:40:00.0","룸살롱","209668.738418531    ","445897.913155571    ","룸살롱","","","","","","","","","","","","","","N","131.11","","",""
"3230000","3230000-102-2002-17481","20020520","","01","영업/정상","01","영업","","","","","02 4202241","70.39","138827","서울특별시 송파구 방이동 39-12번지 지하1층 ","서울특별시 송파구 오금로11길 29-14 지하1층 (방이동)","05543","오아시스","20130118130101","I","2018-08-31 23:59:59.0","룸살롱","209689.045731883    ","445965.47506444     ","룸살롱","0","0","기타","기타","","","","","","","","","","N","70.39","","",""
"3230000","3230000-102-2001-17119","20011231","","01","영업/정상","01","영업","","","","","0222020604","64.40","138827","서울특별시 송파구 방이동 36-9번지 지상2층 ","서울특별시 송파구 오금로11길 21 지상2층 (방이동)","05543","엔바(N bar)","20190417094618","U","2019-04-19 02:40:00.0","룸살롱","209604.527695319    ","445884.753213184    ","룸살롱","","","기타","기타","","","","","","","","","","N","64.4","","",""
"3230000","3230000-102-2001-17078","20011218","","01","영업/정상","01","영업","","","","","02 4765824","110.72","138861","서울특별시 송파구 잠실동 180-4번지 지하1층 ","서울특별시 송파구 올림픽로12길 4-25 지하1층 (잠실동)","05557","준코뮤직타운 신천1호점","20180405103718","I","2018-08-31 23:59:59.0","룸살롱","207122.20022936     ","445436.345120895    ","룸살롱","","","","","","","","","","","","","","N","110.72","","",""
"3230000","3230000-102-1994-03600","19940104","","01","영업/정상","01","영업","","","","","02 4144436","167.47","138827","서울특별시 송파구 방이동 36-8번지 ","서울특별시 송파구 올림픽로32길 13 (방이동)","05543","퇴근길","20130304090453","I","2018-08-31 23:59:59.0","룸살롱","209591.910117742    ","445864.5249267      ","룸살롱","","","","","","","","","","","","","","N","167.47","","",""
"3230000","3230000-102-2002-17454","20020510","","01","영업/정상","01","영업","","","","","02 4004413","48.05","138803","서울특별시 송파구 가락동 79-7번지 (지하1층1213호)","서울특별시 송파구 송파대로28길 32 지하1층 1213호 (가락동)","05718","코리아","20200618173641","U","2019-12-05 22:00:00.0","카바레","210658.051559152","443620.612078283","","","","","","","","","","","","","","","","","","",""
"3230000","3230000-102-2017-00004","20170531","","01","영업/정상","01","영업","","","","","","85.41","138805","서울특별시 송파구 가락동 98-7번지 ","서울특별시 송파구 송파대로28길 13 지하1층 101호 (가락동 거북이빌딩)","05719","골드1","20191230100954","U","2020-01-01 02:40:00.0","룸살롱","210491.321883503    ","443569.763243482    ","룸살롱","","","유흥업소밀집지역","","","","","","","","","","","Y","85.41","","",""
"3230000","3230000-102-2017-00003","20170531","","01","영업/정상","01","영업","","","","","","85.96","138805","서울특별시 송파구 가락동 98-7번지 ","서울특별시 송파구 송파대로28길 13 지하1층 103호 (가락동 거북이빌딩)","05719","골드2","20171018093320","I","2018-08-31 23:59:59.0","룸살롱","210491.321883503    ","443569.763243482    ","룸살롱","","","유흥업소밀집지역","","","","","","","","","","","Y","85.96","","",""
"3230000","3230000-102-1990-03627","19900207","","01","영업/정상","01","영업","","","","","0222029494","378.15","138827","서울특별시 송파구 방이동 24 지하1층","서울특별시 송파구 올림픽로30길 6-5 지하1층 (방이동)","05542","스토리","20210511154000","U","2020-12-04 23:03:00.0","비어(바)살롱","209443.501250283","445885.938643454","","","","","","","","","","","","","","","","","","",""
"3230000","3230000-102-2017-00001","20170405","","01","영업/정상","01","영업","","","","","","76.19","138803","서울특별시 송파구 가락동 79-4번지 ","서울특별시 송파구 송파대로28길 20 지하1층 107108109110호 (가락동)","05718","뉴욕","20191014172825","U","2019-10-16 02:40:00.0","룸살롱","210562.900849903    ","443555.864703206    ","룸살롱","","","유흥업소밀집지역","","","","","","","","","","","Y","76.19","","",""
"3230000","3230000-102-2016-00004","20160826","","01","영업/정상","01","영업","","","","","","94.72","138805","서울특별시 송파구 가락동 98-7번지 지하1층 108호 ","서울특별시 송파구 송파대로28길 13 (가락동)","05719","벤츠노래","20171218104653","I","2018-08-31 23:59:59.0","기타","210491.321883503    ","443569.763243482    ","기타","","","기타","","","","","","","","","","","N","94.72","","",""
"3230000","3230000-102-2016-00003","20160808","","01","영업/정상","01","영업","","","","","","55.60","138803","서울특별시 송파구 가락동 79-7번지 ","서울특별시 송파구 송파대로28길 32 지하1층 91011호 (가락동 올림피아오피스텔)","05718","호박노래장","20200405173249","U","2020-04-07 02:40:00.0","노래클럽","210658.051559152    ","443620.612078283    ","노래클럽","","","","","상수도전용","","","","","","","","","N","55.6","","",""
"3230000","3230000-102-2016-00002","20160627","","01","영업/정상","01","영업","","","","","","51.80","138805","서울특별시 송파구 가락동 98-7번지 지하1층 106-2호 ","서울특별시 송파구 송파대로28길 13 (가락동 지하1층 106-2호)","05719","명품노래바","20200221153228","U","2020-02-23 02:40:00.0","룸살롱","210491.321883503    ","443569.763243482    ","룸살롱","","","유흥업소밀집지역","","상수도전용","","","","","","","","","N","51.8","","",""
"3230000","3230000-102-2016-00006","20160829","","01","영업/정상","01","영업","","","","","02  430 8928","164.85","138803","서울특별시 송파구 가락동 79-4","서울특별시 송파구 송파대로28길 20 지하1층 114-12호 (가락동)","05718","바나나","20201202205039","U","2019-11-02 00:04:00.0","기타","210562.900849903","443555.864703206","","","","","","","","","","","","","","","","","","",""
"3230000","3230000-102-2016-00007","20160928","","01","영업/정상","01","영업","","","","","","107.93","138805","서울특별시 송파구 가락동 99-1","서울특별시 송파구 송파대로28길 12 지하1층 11호(일부)12호 (가락동)","05719","꿀단지","20201120163834","U","2019-10-31 22:02:00.0","기타","210491.688890281","443508.221246366","","","","","","","","","","","","","","","","","","",""
"3230000","3230000-102-2015-00011","20151002","","01","영업/정상","01","영업","","","","","","195.67","138805","서울특별시 송파구 가락동 99-1번지 지상1층 104호 - 108호 ","서울특별시 송파구 송파대로28길 12 (가락동 지상1층 104호-108호)","05719","동경노래","20191118165922","U","2019-11-20 02:40:00.0","룸살롱","210491.688890281    ","443508.221246366    ","룸살롱","","","유흥업소밀집지역","","상수도전용","","","","","","","","","N","195.67","","",""
"3230000","3230000-102-2015-00009","20150907","","01","영업/정상","01","영업","","","","","","528.00","138842","서울특별시 송파구 석촌동 1-7번지 지하3층 ","서울특별시 송파구 삼학사로 98 (석촌동 지하3층)","05612","윈","20191203090816","U","2019-12-05 02:40:00.0","룸살롱","208554.799609279    ","444868.79542744     ","룸살롱","","","","","","","","","","","","","","N","528","","",""
"3230000","3230000-102-2015-00008","20150907","","01","영업/정상","01","영업","","","","","","528.00","138842","서울특별시 송파구 석촌동 1-7번지 지하2층 ","서울특별시 송파구 삼학사로 98 (석촌동 지하2층)","05612","윈원","20191016143537","U","2019-10-18 02:40:00.0","룸살롱","208554.799609279    ","444868.79542744     ","룸살롱","","","기타","","상수도전용","","","","","","","","","N","528","","",""
"3230000","3230000-102-2015-00007","20150831","","01","영업/정상","01","영업","","","","","02  449 6272","59.04","138803","서울특별시 송파구 가락동 79-7번지 2층 1호2호 ","서울특별시 송파구 송파대로28길 32 2층 (가락동)","05718","if 노래주점","20171101162830","I","2018-08-31 23:59:59.0","룸살롱","210658.051559152    ","443620.612078283    ","룸살롱","","","","","","","","","","","","","","N","59.04","","",""
"3230000","3230000-102-2015-00006","20150818","","01","영업/정상","01","영업","","","","","02   4300525","59.04","138803","서울특별시 송파구 가락동 79-7번지 지상2층 34호 ","서울특별시 송파구 송파대로28길 32 (가락동)","05718","에스(S)","20191231094219","U","2020-01-02 02:40:00.0","룸살롱","210658.051559152    ","443620.612078283    ","룸살롱","","","유흥업소밀집지역","","상수도전용","","","","","","","","","N","59.04","","",""
"3230000","3230000-102-2015-00005","20150730","","01","영업/정상","01","영업","","","","","","64.53","138803","서울특별시 송파구 가락동 79-4번지 201-A호 ","서울특별시 송파구 송파대로28길 20 2층 201A호 (가락동)","05718","하니","20190620161225","U","2019-06-22 02:40:00.0","룸살롱","210562.900849903    ","443555.864703206    ","룸살롱","","","유흥업소밀집지역","","상수도전용","","","","","","","","","N","64.53","","",""
"3230000","3230000-102-2010-00004","20100713","","01","영업/정상","01","영업","","","","","","58.43","138827","서울특별시 송파구 방이동 34-6번지 지하1층 ","서울특별시 송파구 올림픽로32길 10 지하1층 (방이동)","05542","초콜릿","20191115135855","U","2019-11-17 02:40:00.0","룸살롱","209556.120065618    ","445891.245190572    ","룸살롱","","","유흥업소밀집지역","","","","","","","","","","","N","58.43","","",""
"3230000","3230000-102-2009-00001","20090818","","01","영업/정상","01","영업","","","","","02  403 4777","147.45","138723","서울특별시 송파구 가락동 99-2번지 훼미리2차오피스텔 지상2층 2층2호 ","서울특별시 송파구 송파대로28길 6 (가락동훼미리2차오피스텔 지상2층 2층2호)","05719","부르메(노래주점)","20190826110734","U","2019-08-28 02:40:00.0","룸살롱","210456.932121326    ","443484.595603431    ","룸살롱","","","","","","","","","","","","","","N","147.45","","",""
"3230000","3230000-102-2007-00002","20071101","","01","영업/정상","01","영업","","","","","","461.98","138805","서울특별시 송파구 가락동 99-2번지 가락훼미리오피스텔2차 지하2층 ","서울특별시 송파구 송파대로28길 6 지하2층 (가락동 가락훼미리오피스텔2차)","05719","준코뮤직타운","20171109180704","I","2018-08-31 23:59:59.0","룸살롱","210456.932121326    ","443484.595603431    ","룸살롱","","","유흥업소밀집지역","우수","","","","","","","","","","N","461.98","","",""
"3230000","3230000-102-2001-16856","20011009","","01","영업/정상","01","영업","","","","","02  423 1720","85.50","138827","서울특별시 송파구 방이동 38-9번지 (지층) ","서울특별시 송파구 오금로11길 29-7 (방이동(지층))","05543","에인틴","20181107173534","U","2018-11-09 02:37:04.0","룸살롱","209677.299128826    ","445926.954898133    ","룸살롱","","","","","","","","","","","","","","N","85.5","","",""
