연도,학교급,학교세부유형,고등학교유형,시도,행정구,교육지원청,학교명,본분교,학교상태,설립,남녀공학,우편번호,도로명주소,연락처,팩스번호,홈페이지
2020,고등학교,예술고등학교,특목고,경기,안양시,경기,안양예술고등학교,본교,기존(원)교,사립,남여공학,140-12 ,경기도 안양시 만안구 양화로25번길 40 (안양동.안양예술고등학교),031-466-8855,031-445-6666,http://www.anyangart.hs.kr
2020,고등학교,외국어고등학교,특목고,경기,안양시,경기,안양외국어고등학교,본교,기존(원)교,사립,남여공학,140-11 ,경기도 안양시 만안구 양화로37번길 36 . 안양외국어고등학교 (안양동),031-470-4033,031-444-8011,http://www.anyang-fl.hs.kr
2020,고등학교,일반고등학교,일반고,경기,안양시,경기,양명고등학교,본교,기존(원)교,사립,남자,139-59 ,경기도 안양시 만안구 경수대로1001번길 184 . 양명고등학교 (안양동),031-470-3413,031-474-3781,http://www.yangmyung.hs.kr/wah/main/index.htm
2020,고등학교,일반고등학교,일반고,경기,안양시,경기,양명여자고등학교,본교,기존(원)교,사립,여자,139-59 ,경기도 안양시 만안구 경수대로1001번길 150 (안양동.양명여자고등학교),031-470-3603,031-474-3781,http://www.ymgh.or.kr
2020,고등학교,일반고등학교,일반고,경기,안양시,경기,인덕원고등학교,본교,기존(원)교,공립,남여공학,139-42 ,경기도 안양시 동안구 안양판교로 43 (관양동.인덕원고등학교),031-424-3092,031-424-3097,http://indeogwon.hs.kr/
2020,고등학교,일반고등학교,일반고,경기,안양시,경기,충훈고등학교,본교,기존(원)교,공립,남여공학,139-71 ,경기도 안양시 만안구 석수로 238 (석수동),031-472-5382,031-472-6950,http://www.chunghun.hs.kr
2020,고등학교,상업고등학교,특성화고(직업),경기,안양시,경기,평촌경영고등학교,본교,기존(원)교,공립,남여공학,140-50 ,경기도 안양시 동안구 학의로 186 (관양동.평촌경영고등학교),031-387-0274,031-387-0275,http://www.pcm.hs.kr
2020,고등학교,일반고등학교,일반고,경기,안양시,경기,평촌고등학교,본교,기존(원)교,공립,남여공학,140-76 ,경기도 안양시 동안구 동안로 80 (호계동. 평촌고등학교),031-383-4824,031-382-1568,http://www.pyeongchon.hs.kr
2020,고등학교,공업고등학교,특성화고(직업),경기,안양시,경기,평촌공업고등학교,본교,기존(원)교,공립,남여공학,141-10 ,경기도 안양시 동안구 갈산로16번길 13 (호계동. 평촌공업고등학교),031-390-4884,031-390-4889,http://www.pct.hs.kr
2020,고등학교,일반고등학교,일반고,경기,과천시,경기,과천고등학교,본교,기존(원)교,공립,남여공학,138-36 ,경기도 과천시 꿈보람길 26 (별양동. 과천고등학교),02-3419-9100,02-3418-9196,http://gwacheon.hs.kr
2020,고등학교,일반고등학교,일반고,경기,과천시,경기,과천여자고등학교,본교,기존(원)교,사립,여자,138-05 ,경기도 과천시 희망길 36 . 과천여자고등학교 (중앙동),02-502-3311,02-502-3315,http://www.gcwoman.hs.kr
2020,고등학교,외국어고등학교,특목고,경기,과천시,경기,과천외국어고등학교,본교,기존(원)교,사립,남여공학,138-05 ,경기도 과천시 희망길 36 (중앙동.과천외국어고등학교),02-502-6655,02-502-6653,http://www.gcfl.or.kr
2020,고등학교,일반고등학교,일반고,경기,과천시,경기,과천중앙고등학교,본교,기존(원)교,공립,남여공학,138-41 ,경기도 과천시 교육원로 17 (갈현동. 과천중앙고등학교),02-3677-1807,02-3679-5103,http://www.gcja.hs.kr
2020,고등학교,상업고등학교,특성화고(직업),경기,안산시,경기,경기모바일과학고등학교,본교,기존(원)교,공립,남여공학,155-21 ,경기도 안산시 상록구 남산평길 35 (팔곡일동.경기모바일과학고등학교),031-400-6708,031-437-0214,http://www.gms.hs.kr/
2020,고등학교,일반고등학교,일반고,경기,안산시,경기,경안고등학교,본교,기존(원)교,사립,남여공학,153-35 ,경기도 안산시 단원구 당곡로 93 . 경안고등학교 (고잔동),031-483-1833,031-483-1836,http://kyungan.hs.kr
2020,고등학교,상업고등학교,특성화고(직업),경기,안산시,경기,경일관광경영고등학교,본교,기존(원)교,사립,남여공학,152-19 ,경기도 안산시 단원구 석수로 131 (선부동),031-363-1314,031-486-9119,http://kyongil.hs.kr
2020,고등학교,일반고등학교,일반고,경기,안산시,경기,고잔고등학교,본교,기존(원)교,공립,남여공학,154-78 ,경기도 안산시 단원구 광덕2로 222 . 고잔고등학교 (고잔동. 고잔고등학교),031-486-6764,031-486-6776,http://www.kojan.hs.kr
2020,고등학교,일반고등학교,일반고,경기,안산시,경기,광덕고등학교,본교,기존(원)교,공립,남여공학,152-57 ,경기도 안산시 상록구 순환로 532 (월피동. 광덕고등학교),031-804-0465,031-475-0202,http://www.kwangdeok.hs.kr/
2020,고등학교,일반고등학교,일반고,경기,안산시,경기,단원고등학교,본교,기존(원)교,공립,남여공학,153-34 ,경기도 안산시 단원구 단원로 55. 단원고등학교 (고잔동),031-488-0094,031-402-1432,http://danwon.hs.kr/
2020,고등학교,종합고등학교,일반고,경기,안산시,경기,대부고등학교,본교,기존(원)교,공립,남여공학,156-45 ,경기도 안산시 단원구 대부중앙로 3 (대부북동),032-886-4277,032-886-4279,http://daebu.hs.kr
2020,고등학교,일반고등학교,일반고,경기,안산시,경기,부곡고등학교,본교,기존(원)교,공립,남여공학,152-78 ,경기도 안산시 상록구 시낭로 78 (부곡동),031-363-0254,031-363-0299,http://bugok.hs.kr
2020,고등학교,일반고등학교,일반고,경기,안산시,경기,상록고등학교,본교,기존(원)교,공립,남여공학,155-46 ,경기도 안산시 상록구 반석로4길 34 (본오동. 상록고등학교),031-364-6803,031-364-6899,http://sangrok.hs.kr
2020,고등학교,일반고등학교,일반고,경기,안산시,경기,선부고등학교,본교,기존(원)교,공립,남여공학,152-24 ,경기도 안산시 단원구 지곡로 138 . 선부고등학교 (선부동),031-495-2444,031-495-2447,http://www.seonbu.hs.kr
2020,고등학교,일반고등학교,일반고,경기,안산시,경기,성안고등학교,본교,기존(원)교,공립,남여공학,155-78 ,경기도 안산시 상록구 용신로 170 (사동.성안고등학교),031-363-0500,031-363-0699,http://www.seongan.hs.kr
2020,고등학교,일반고등학교,일반고,경기,안산시,경기,성포고등학교,본교,기존(원)교,공립,남여공학,152-93 ,경기도 안산시 상록구 충장로 538 (성포동. 성포고등학교),031-599-9284,031-599-9290,http://seongpo.hs.kr
2020,고등학교,일반고등학교,일반고,경기,안산시,경기,송호고등학교,본교,기존(원)교,공립,남여공학,154-90 ,경기도 안산시 상록구 광덕3로 296 . 송호고등학교 (이동),031-415-8680,031-415-8685,http://www.songho.hs.kr
2020,고등학교,일반고등학교,일반고,경기,안산시,경기,신길고등학교,본교,기존(원)교,공립,남여공학,154-02 ,경기도 안산시 단원구 신길로 45 . 신길고등학교 (신길동),031-599-9896,031-494-9641,http://singil.hs.kr
2020,고등학교,일반고등학교,일반고,경기,안산시,경기,안산강서고등학교,본교,기존(원)교,사립,남여공학,152-67 ,경기도 안산시 단원구 삼일로 367 (와동),031-485-9742,031-403-3433,http://www.asgs.hs.kr
2020,고등학교,일반고등학교,일반고,경기,안산시,경기,안산고등학교,본교,기존(원)교,사립,남여공학,152-04 ,경기도 안산시 상록구 청룡4길 8 . 안산고등학교 (장상동),031-482-6575,031-482-2860,http://www.ansan.hs.kr
2020,고등학교,공업고등학교,특성화고(직업),경기,안산시,경기,안산공업고등학교,본교,기존(원)교,사립,남여공학,152-76 ,경기도 안산시 상록구 안산공고로 51 (부곡동),031-482-8955,031-482-8956,http://www.ansanth.net
2020,고등학교,상업고등학교,특성화고(직업),경기,안산시,경기,안산국제비즈니스고등학교,본교,기존(원)교,사립,남여공학,152-04 ,경기도 안산시 상록구 수인로 1981 (장상동),031-483-6181,031-483-6183,http://www.ansanib.hs.kr
2020,고등학교,일반고등학교,자율고,경기,안산시,경기,안산동산고등학교,본교,기존(원)교,사립,남여공학,155-73 ,경기도 안산시 상록구 충장로 56 . 안산동산고등학교 (본오동. 동산고등학교),031-490-3360,031-418-7774,http://www.dsgo.kr
2020,고등학교,상업고등학교,특성화고(직업),경기,안산시,경기,안산디자인문화고등학교,본교,기존(원)교,사립,남여공학,155-35 ,경기도 안산시 상록구 각골로 87 (본오동.안산디자인문화고등학교),031-400-3100,031-408-0905,http://www.adc.hs.kr
2020,고등학교,일반고등학교,일반고,경기,안산시,경기,양지고등학교,본교,기존(원)교,공립,남여공학,154-74 ,경기도 안산시 단원구 화정천동로 50 (고잔동.양지고등학교),031-439-8301,031-439-8305,http://www.yj.hs.kr
2020,고등학교,일반고등학교,일반고,경기,안산시,경기,원곡고등학교,본교,기존(원)교,공립,남여공학,153-64 ,경기도 안산시 단원구 화랑로 15 (원곡동. 원곡고등학교),031-8085-0008,031-495-1701,http://wongok.hs.kr
2020,고등학교,일반고등학교,일반고,경기,안산시,경기,초지고등학교,본교,기존(원)교,공립,남여공학,154-44 ,경기도 안산시 단원구 광덕1로 13 (초지동.초지고등학교),031-412-8494,031-405-2672,http://www.choji.hs.kr
2020,고등학교,상업고등학교,특성화고(직업),경기,안산시,경기,한국디지털미디어고등학교,본교,기존(원)교,사립,남여공학,152-55 ,경기도 안산시 단원구 사세충열로 94 (와동),031-363-7871,031-402-8363,http://www.dimigo.hs.kr
2020,고등학교,일반고등학교,일반고,경기,용인시,경기,고림고등학교,본교,기존(원)교,공립,남여공학,171-49 ,경기도 용인시 처인구 고림로165번길 (고림동),031-525-0500,031-525-0598,http://gorim.hs.kr
2020,고등학교,일반고등학교,일반고,경기,용인시,경기,구성고등학교,본교,기존(원)교,공립,남여공학,169-17 ,경기도 용인시 기흥구 연원로42번길 47 . 구성고등학교 (마북동),031-284-1380,031-284-1379,http://koosung.hs.kr
2020,고등학교,일반고등학교,일반고,경기,용인시,경기,기흥고등학교,본교,기존(원)교,공립,남여공학,169-64 ,경기도 용인시 기흥구 관곡로 20 기흥고등학교 (신갈동),031-679-1940,031-679-1980,http://www.giheung.hs.kr
2020,고등학교,일반고등학교,일반고,경기,용인시,경기,대지고등학교,본교,기존(원)교,공립,남여공학,168-89 ,경기도 용인시 수지구 동백죽전대로 1066 (죽전동. 대지고등학교),031-210-2810,031-889-9246,http://daeji.hs.kr
2020,고등학교,상업고등학교,특성화고(직업),경기,용인시,경기,덕영고등학교,본교,기존(원)교,사립,남여공학,171-51 ,경기도 용인시 처인구 고림로74번길 15 . 덕영고등학교 (고림동. 덕영고등학교),031-329-4412,031-329-4310,http://www.dukyoung.hs.kr
2020,고등학교,일반고등학교,일반고,경기,용인시,경기,동백고등학교,본교,기존(원)교,공립,남여공학,170-00 ,경기도 용인시 기흥구 동백7로 61 . 동백고등학교 (동백동),031-800-5565,031-800-5565,http://dongbaek.hs.kr/
2020,고등학교,종합고등학교,일반고,경기,용인시,경기,백암고등학교,본교,기존(원)교,공립,남여공학,171-77 ,경기도 용인시 처인구 백암면 백원로 519-9 . 백암중.고등학교 (백암면. 백암중고등학교),070-503-1910,031-332-4135,http://www.baegam.hs.kr
2020,고등학교,일반고등학교,일반고,경기,용인시,경기,보라고등학교,본교,기존(원)교,공립,남여공학,170-81 ,경기도 용인시 기흥구 한보라1로43번길 7 (보라동. 보라고등학교),031-8005-8780,031-8005-8786,http://bora.hs.kr/
2020,고등학교,일반고등학교,일반고,경기,용인시,경기,보정고등학교,본교,기존(원)교,공립,남여공학,169-03 ,경기도 용인시 기흥구 보정로 22 . 보정고등학교 (보정동),031-270-7204,031-270-7205,http://www.Bojeong.hs.kr
2020,고등학교,일반고등학교,일반고,경기,용인시,경기,상현고등학교,본교,기존(원)교,공립,남여공학,169-42 ,경기도 용인시 수지구 법조로 222 (상현동),031-547-7422,031-547-7309,http://www.sanghyun.hs.kr/
2020,고등학교,일반고등학교,일반고,경기,용인시,경기,서원고등학교,본교,기존(원)교,공립,남여공학,169-39 ,경기도 용인시 수지구 상현로42번길 26-7 (상현동),031-276-7022,031-276-7011,http://www.seowon.hs.kr
2020,고등학교,일반고등학교,일반고,경기,용인시,경기,서천고등학교,본교,기존(원)교,공립,남여공학,171-10 ,경기도 용인시 기흥구 서천서로 126 (농서동. 서천고등학교),031-546-7200,070-4009-4391,http://www.seocheongo.hs.kr
2020,고등학교,일반고등학교,일반고,경기,용인시,경기,성복고등학교,본교,기존(원)교,공립,남여공학,168-07 ,경기도 용인시 수지구 도마치로 92 (성복동. 성복고등학교),031-8008-1305,031-8008-1320,http://www.seongbok.hs.kr
2020,고등학교,일반고등학교,일반고,경기,용인시,경기,성지고등학교,본교,기존(원)교,공립,남여공학,169-79 ,경기도 용인시 기흥구 갈곡로12번길 13 (구갈동),031-547-3322,031-547-3335,http://www.seongji.hs.kr/
2020,고등학교,일반고등학교,일반고,경기,용인시,경기,수지고등학교,본교,기존(원)교,공립,남여공학,168-21 ,경기도 용인시 수지구 수풍로 73 (풍덕천동),031-260-5308,070-8299-5123,http://www.suji.hs.kr
2020,고등학교,일반고등학교,일반고,경기,용인시,경기,신갈고등학교,본교,기존(원)교,사립,남여공학,170-68 ,경기도 용인시 기흥구 백남준로 13 . 신갈고등학교 (상갈동),031-281-7004,031-281-7001,http://www.shingal.hs.kr
